T2,AUGC,KEP,KTRANS,VE,ADC,z,x,y,zone
115,556,511,276,540,1392,4,117,126,PZ
118,556,511,276,540,1392,4,117,127,PZ
110,449,406,210,519,1329,4,117,128,CG
105,449,406,210,519,1329,4,117,129,CG
85,312,261,138,526,1329,4,117,130,CG
78,293,242,126,525,1165,4,117,131,CG
91,293,242,126,525,1165,4,117,132,CG
96,302,281,135,480,1345,4,117,133,CG
99,302,320,140,438,1345,4,117,134,CG
89,302,320,140,438,1345,4,117,135,CG
86,302,445,146,328,1655,4,117,136,PZ
108,312,539,153,283,1655,4,117,137,PZ
140,312,539,153,283,1655,4,117,138,PZ
152,341,679,177,262,1597,4,117,139,PZ
126,351,683,183,268,1597,4,117,140,PZ
111,351,683,183,268,1481,4,117,141,PZ
135,332,531,167,313,1481,4,117,142,PZ
157,351,453,170,375,1481,4,117,143,PZ
159,351,453,170,375,1540,4,117,144,PZ
86,547,722,291,401,1094,4,118,112,PZ
82,537,812,295,364,619,4,118,113,PZ
84,527,894,301,336,619,4,118,114,PZ
93,527,894,301,336,603,4,118,115,PZ
92,547,886,312,352,603,4,118,116,PZ
95,654,785,359,455,603,4,118,117,PZ
105,654,785,359,455,841,4,118,118,PZ
91,742,726,395,542,841,4,118,119,PZ
81,771,664,403,607,841,4,118,120,PZ
89,771,664,403,607,994,4,118,121,PZ
96,693,632,356,560,994,4,118,122,PZ
103,605,625,311,497,1256,4,118,123,PZ
128,605,625,311,497,1256,4,118,124,PZ
155,595,632,306,483,1256,4,118,125,PZ
149,498,531,244,457,1392,4,118,126,CG
118,498,531,244,457,1392,4,118,127,CG
102,449,484,217,446,1329,4,118,128,CG
91,449,484,217,446,1329,4,118,129,CG
81,439,437,208,475,1329,4,118,130,CG
76,468,421,218,519,1165,4,118,131,CG
77,468,421,218,519,1165,4,118,132,CG
84,429,386,202,522,1345,4,118,133,CG
93,390,402,188,465,1345,4,118,134,CG
92,390,402,188,465,1345,4,118,135,CG
98,351,457,172,379,1655,4,118,136,CG
102,361,515,175,341,1655,4,118,137,CG
97,361,515,175,341,1655,4,118,138,CG
110,390,679,202,297,1597,4,118,139,PZ
127,390,711,205,288,1597,4,118,140,PZ
119,390,711,205,288,1481,4,118,141,PZ
122,371,621,190,307,1481,4,118,142,PZ
156,341,539,175,324,1481,4,118,143,PZ
183,341,539,175,324,1540,4,118,144,PZ
196,253,343,121,352,1540,4,118,145,PZ
81,586,738,312,422,1094,4,119,111,PZ
98,586,738,312,422,1094,4,119,112,PZ
94,566,832,316,379,619,4,119,113,PZ
82,556,902,318,351,619,4,119,114,PZ
86,556,902,318,351,603,4,119,115,PZ
90,566,871,317,364,603,4,119,116,PZ
90,605,695,320,460,603,4,119,117,PZ
89,605,695,320,460,841,4,119,118,PZ
92,634,601,322,535,841,4,119,119,PZ
94,615,535,306,571,841,4,119,120,PZ
98,615,535,306,571,994,4,119,121,PZ
111,595,574,298,521,994,4,119,122,PZ
124,586,672,307,457,1256,4,119,123,PZ
160,586,672,307,457,1256,4,119,124,CG
208,605,687,319,462,1256,4,119,125,CG
169,547,601,278,463,1392,4,119,126,CG
119,547,601,278,463,1392,4,119,127,CG
109,498,539,249,461,1329,4,119,128,CG
88,498,539,249,461,1329,4,119,129,CG
79,488,504,239,471,1329,4,119,130,CG
86,507,484,243,501,1165,4,119,131,CG
77,507,484,243,501,1165,4,119,132,CG
76,537,441,258,581,1345,4,119,133,CG
86,517,461,251,543,1345,4,119,134,CG
86,517,461,251,543,1345,4,119,135,CG
98,429,519,211,406,1655,4,119,136,CG
125,400,562,202,358,1655,4,119,137,CG
132,400,562,202,358,1655,4,119,138,CG
108,390,699,206,293,1597,4,119,139,CG
112,380,726,205,282,1597,4,119,140,PZ
129,380,726,205,282,1481,4,119,141,PZ
131,380,656,198,301,1481,4,119,142,PZ
133,371,593,192,323,1481,4,119,143,PZ
144,371,593,192,323,1540,4,119,144,PZ
147,263,378,126,333,1540,4,119,145,PZ
139,185,261,88,338,1364,4,119,146,PZ
89,556,371,264,707,1391,4,120,109,PZ
97,576,488,283,581,1114,4,120,110,PZ
95,586,738,312,422,1114,4,120,111,PZ
92,586,738,312,422,1114,4,120,112,PZ
89,566,832,316,379,689,4,120,113,PZ
94,556,902,318,351,689,4,120,114,PZ
94,556,902,318,351,702,4,120,115,PZ
90,566,871,317,364,702,4,120,116,PZ
100,605,695,320,460,702,4,120,117,PZ
104,605,695,320,460,960,4,120,118,PZ
104,634,601,322,535,960,4,120,119,PZ
114,615,535,306,571,960,4,120,120,PZ
121,615,535,306,571,1282,4,120,121,PZ
139,595,574,298,521,1282,4,120,122,PZ
155,586,672,307,457,1376,4,120,123,CG
162,586,672,307,457,1376,4,120,124,CG
162,605,687,319,462,1376,4,120,125,CG
131,547,601,278,463,1345,4,120,126,CG
104,547,601,278,463,1345,4,120,127,CG
94,498,539,249,461,1116,4,120,128,CG
81,498,539,249,461,1116,4,120,129,CG
70,488,504,239,471,1116,4,120,130,CG
76,507,484,243,501,1177,4,120,131,CG
78,507,484,243,501,1177,4,120,132,CG
79,537,441,258,581,1140,4,120,133,CG
86,517,461,251,543,1140,4,120,134,CG
92,517,461,251,543,1140,4,120,135,CG
101,429,519,211,406,1190,4,120,136,CG
118,400,562,202,358,1190,4,120,137,CG
140,400,562,202,358,1190,4,120,138,CG
121,390,699,206,293,1569,4,120,139,CG
92,380,726,205,282,1569,4,120,140,CG
103,380,726,205,282,1645,4,120,141,PZ
117,380,656,198,301,1645,4,120,142,PZ
126,371,593,192,323,1645,4,120,143,PZ
136,371,593,192,323,1728,4,120,144,PZ
140,263,378,126,333,1728,4,120,145,PZ
161,185,261,88,338,1881,4,120,146,PZ
188,185,261,88,338,1881,4,120,147,PZ
80,488,320,224,696,1391,4,121,108,PZ
78,488,320,224,696,1391,4,121,109,PZ
92,517,441,251,565,1114,4,121,110,PZ
95,566,687,298,434,1114,4,121,111,PZ
88,566,687,298,434,1114,4,121,112,PZ
85,576,789,317,401,689,4,121,113,PZ
89,634,879,355,403,689,4,121,114,PZ
102,634,879,355,403,702,4,121,115,PZ
106,664,847,369,434,702,4,121,116,PZ
113,625,632,320,505,702,4,121,117,PZ
114,625,632,320,505,960,4,121,118,PZ
118,547,515,268,520,960,4,121,119,PZ
156,478,453,230,507,960,4,121,120,PZ
191,478,453,230,507,1282,4,121,121,PZ
191,517,547,259,474,1282,4,121,122,CG
180,654,687,343,497,1376,4,121,123,CG
148,654,687,343,497,1376,4,121,124,CG
119,693,722,370,511,1376,4,121,125,CG
107,693,621,359,577,1345,4,121,126,CG
90,693,621,359,577,1345,4,121,127,CG
83,703,562,352,623,1116,4,121,128,CG
94,703,562,352,623,1116,4,121,129,CG
92,673,539,336,621,1116,4,121,130,CG
89,644,547,321,588,1177,4,121,131,CG
78,644,547,321,588,1177,4,121,132,CG
75,644,574,323,563,1140,4,121,133,CG
90,664,605,336,554,1140,4,121,134,CG
99,664,605,336,554,1140,4,121,135,CG
111,625,621,319,513,1190,4,121,136,CG
117,556,621,284,455,1190,4,121,137,CG
110,556,621,284,455,1190,4,121,138,CG
112,400,652,210,321,1569,4,121,139,CG
118,351,648,183,281,1569,4,121,140,CG
108,351,648,183,281,1645,4,121,141,CG
108,322,625,167,266,1645,4,121,142,PZ
134,332,605,172,286,1645,4,121,143,PZ
154,332,605,172,286,1728,4,121,144,PZ
158,283,468,141,301,1728,4,121,145,PZ
163,214,339,102,301,1881,4,121,146,PZ
172,214,339,102,301,1881,4,121,147,PZ
176,146,132,63,473,1881,4,121,148,PZ
99,420,242,190,776,1568,4,122,107,PZ
83,439,336,205,606,1309,4,122,108,PZ
81,439,336,205,606,1309,4,122,109,PZ
90,459,425,223,521,948,4,122,110,PZ
85,527,632,273,429,948,4,122,111,PZ
91,527,632,273,429,948,4,122,112,PZ
98,556,734,298,406,735,4,122,113,PZ
87,654,832,364,436,735,4,122,114,PZ
92,654,832,364,436,908,4,122,115,PZ
100,732,808,401,495,908,4,122,116,PZ
105,722,601,364,603,908,4,122,117,PZ
117,722,601,364,603,1286,4,122,118,PZ
134,625,500,301,602,1286,4,122,119,PZ
180,527,457,252,549,1286,4,122,120,PZ
216,527,457,252,549,1582,4,122,121,CG
184,556,519,277,533,1582,4,122,122,CG
146,713,621,369,593,1333,4,122,123,CG
119,713,621,369,593,1333,4,122,124,CG
119,742,621,381,614,1333,4,122,125,CG
117,654,496,326,653,1107,4,122,126,CG
90,654,496,326,653,1107,4,122,127,CG
95,634,437,308,701,962,4,122,128,CG
114,634,437,308,701,962,4,122,129,CG
101,673,418,326,775,962,4,122,130,CG
103,664,433,323,744,1326,4,122,131,CG
95,664,433,323,744,1326,4,122,132,CG
83,644,527,322,608,1381,4,122,133,CG
98,654,597,336,561,1381,4,122,134,CG
94,654,597,336,561,1381,4,122,135,CG
109,732,672,384,571,1226,4,122,136,CG
137,703,675,372,548,1226,4,122,137,CG
121,703,675,372,548,1226,4,122,138,CG
111,478,660,247,374,1566,4,122,139,CG
117,380,625,196,313,1566,4,122,140,CG
115,380,625,196,313,1551,4,122,141,CG
122,312,586,159,271,1551,4,122,142,PZ
137,312,574,159,276,1551,4,122,143,PZ
153,312,574,159,276,1822,4,122,144,PZ
173,283,468,136,292,1822,4,122,145,PZ
178,224,359,104,289,1994,4,122,146,PZ
181,224,359,104,289,1994,4,122,147,PZ
196,156,128,67,516,1994,4,122,148,PZ
89,420,242,190,776,1568,4,123,106,PZ
90,420,242,190,776,1568,4,123,107,PZ
91,439,336,205,606,1309,4,123,108,PZ
89,439,336,205,606,1309,4,123,109,PZ
88,459,425,223,521,948,4,123,110,PZ
85,527,632,273,429,948,4,123,111,PZ
90,527,632,273,429,948,4,123,112,PZ
94,556,734,298,406,735,4,123,113,PZ
92,654,832,364,436,735,4,123,114,PZ
102,654,832,364,436,908,4,123,115,PZ
109,732,808,401,495,908,4,123,116,PZ
109,722,601,364,603,908,4,123,117,PZ
120,722,601,364,603,1286,4,123,118,PZ
130,625,500,301,602,1286,4,123,119,PZ
138,527,457,252,549,1286,4,123,120,CG
140,527,457,252,549,1582,4,123,121,CG
124,556,519,277,533,1582,4,123,122,CG
109,713,621,369,593,1333,4,123,123,CG
104,713,621,369,593,1333,4,123,124,CG
109,742,621,381,614,1333,4,123,125,CG
94,654,496,326,653,1107,4,123,126,CG
63,654,496,326,653,1107,4,123,127,CG
77,634,437,308,701,962,4,123,128,CG
98,634,437,308,701,962,4,123,129,CG
92,673,418,326,775,962,4,123,130,CG
96,664,433,323,744,1326,4,123,131,CG
92,664,433,323,744,1326,4,123,132,CG
87,644,527,322,608,1381,4,123,133,CG
100,654,597,336,561,1381,4,123,134,CG
93,654,597,336,561,1381,4,123,135,CG
99,732,672,384,571,1226,4,123,136,CG
126,703,675,372,548,1226,4,123,137,CG
141,703,675,372,548,1226,4,123,138,CG
141,478,660,247,374,1566,4,123,139,CG
108,380,625,196,313,1566,4,123,140,CG
94,380,625,196,313,1551,4,123,141,CG
133,312,586,159,271,1551,4,123,142,CG
153,312,574,159,276,1551,4,123,143,PZ
156,312,574,159,276,1822,4,123,144,PZ
178,283,468,136,292,1822,4,123,145,PZ
211,224,359,104,289,1994,4,123,146,PZ
228,224,359,104,289,1994,4,123,147,PZ
197,156,128,67,516,1994,4,123,148,PZ
149,166,93,72,758,1259,4,123,149,PZ
89,390,472,189,401,1568,4,124,106,PZ
84,390,472,189,401,1568,4,124,107,PZ
86,439,515,222,428,1309,4,124,108,PZ
83,439,515,222,428,1309,4,124,109,PZ
84,468,547,239,435,948,4,124,110,PZ
94,507,621,264,426,948,4,124,111,PZ
95,507,621,264,426,948,4,124,112,PZ
87,537,660,281,425,735,4,124,113,PZ
89,634,703,337,479,735,4,124,114,PZ
98,634,703,337,479,908,4,124,115,PZ
107,683,683,365,533,908,4,124,116,PZ
117,713,527,357,677,908,4,124,117,PZ
127,713,527,357,677,1286,4,124,118,PZ
124,673,441,330,744,1286,4,124,119,PZ
116,615,386,294,756,1286,4,124,120,CG
125,615,386,294,756,1582,4,124,121,CG
123,615,410,296,720,1582,4,124,122,CG
106,673,437,330,754,1333,4,124,123,CG
98,673,437,330,754,1333,4,124,124,CG
88,703,429,345,800,1333,4,124,125,CG
75,683,375,332,879,1107,4,124,126,CG
73,683,375,332,879,1107,4,124,127,CG
85,654,410,318,776,962,4,124,128,CG
97,654,410,318,776,962,4,124,129,CG
104,703,484,349,720,962,4,124,130,CG
105,761,500,383,763,1326,4,124,131,CG
91,761,500,383,763,1326,4,124,132,CG
96,791,476,392,822,1381,4,124,133,CG
119,752,484,371,761,1381,4,124,134,CG
114,752,484,371,761,1381,4,124,135,CG
104,713,566,362,637,1226,4,124,136,CG
116,742,621,383,615,1226,4,124,137,CG
131,742,621,383,615,1226,4,124,138,CG
153,673,593,345,580,1566,4,124,139,CG
148,556,547,280,511,1566,4,124,140,CG
115,556,547,280,511,1551,4,124,141,CG
135,400,480,196,407,1551,4,124,142,CG
163,380,468,185,395,1551,4,124,143,PZ
167,380,468,185,395,1822,4,124,144,PZ
186,312,378,146,385,1822,4,124,145,PZ
223,244,281,110,390,1994,4,124,146,PZ
235,244,281,110,390,1994,4,124,147,PZ
230,195,132,84,622,1994,4,124,148,PZ
211,224,105,98,913,1259,4,124,149,PZ
108,361,472,177,376,1313,4,125,105,PZ
101,390,472,189,401,1313,4,125,106,PZ
97,390,472,189,401,1313,4,125,107,PZ
102,439,515,222,428,1100,4,125,108,PZ
90,439,515,222,428,1100,4,125,109,PZ
86,468,547,239,435,926,4,125,110,PZ
89,507,621,264,426,926,4,125,111,PZ
85,507,621,264,426,926,4,125,112,PZ
89,537,660,281,425,865,4,125,113,PZ
97,634,703,337,479,865,4,125,114,PZ
95,634,703,337,479,1023,4,125,115,PZ
96,683,683,365,533,1023,4,125,116,PZ
116,713,527,357,677,1023,4,125,117,PZ
128,713,527,357,677,1400,4,125,118,PZ
105,673,441,330,744,1400,4,125,119,CG
96,615,386,294,756,1400,4,125,120,CG
114,615,386,294,756,1446,4,125,121,CG
108,615,410,296,720,1446,4,125,122,CG
85,673,437,330,754,1119,4,125,123,CG
85,673,437,330,754,1119,4,125,124,CG
93,703,429,345,800,1119,4,125,125,CG
82,683,375,332,879,1345,4,125,126,CG
85,683,375,332,879,1345,4,125,127,CG
99,654,410,318,776,1243,4,125,128,CG
96,654,410,318,776,1243,4,125,129,CG
94,703,484,349,720,1243,4,125,130,CG
99,761,500,383,763,1403,4,125,131,CG
98,761,500,383,763,1403,4,125,132,CG
106,791,476,392,822,1482,4,125,133,CG
128,752,484,371,761,1482,4,125,134,CG
124,752,484,371,761,1482,4,125,135,CG
109,713,566,362,637,1274,4,125,136,CG
133,742,621,383,615,1274,4,125,137,CG
143,742,621,383,615,1274,4,125,138,CG
135,673,593,345,580,1395,4,125,139,CG
140,556,547,280,511,1395,4,125,140,CG
109,556,547,280,511,1357,4,125,141,CG
116,400,480,196,407,1357,4,125,142,CG
172,380,468,185,395,1357,4,125,143,PZ
208,380,468,185,395,1886,4,125,144,PZ
223,312,378,146,385,1886,4,125,145,PZ
250,244,281,110,390,1847,4,125,146,PZ
250,244,281,110,390,1847,4,125,147,PZ
236,195,132,84,622,1847,4,125,148,PZ
199,224,105,98,913,1332,4,125,149,PZ
94,322,574,168,293,1473,4,126,104,PZ
103,322,574,168,293,1313,4,126,105,PZ
106,341,582,175,302,1313,4,126,106,PZ
116,341,582,175,302,1313,4,126,107,PZ
122,400,617,205,332,1100,4,126,108,PZ
98,400,617,205,332,1100,4,126,109,PZ
91,429,640,223,348,926,4,126,110,PZ
94,488,672,258,385,926,4,126,111,PZ
87,488,672,258,385,926,4,126,112,PZ
91,517,660,275,415,865,4,126,113,PZ
96,615,605,316,522,865,4,126,114,PZ
92,615,605,316,522,1023,4,126,115,PZ
92,644,566,330,580,1023,4,126,116,PZ
105,664,449,323,714,1023,4,126,117,PZ
111,664,449,323,714,1400,4,126,118,PZ
101,673,386,322,827,1400,4,126,119,CG
95,673,324,320,977,1400,4,126,120,CG
97,673,324,320,977,1446,4,126,121,CG
98,664,332,319,959,1446,4,126,122,CG
90,703,382,338,882,1119,4,126,123,CG
93,703,382,338,882,1119,4,126,124,CG
109,742,402,362,900,1119,4,126,125,CG
98,849,425,415,974,1345,4,126,126,CG
85,849,425,415,974,1345,4,126,127,CG
90,869,507,432,847,1243,4,126,128,CG
103,869,507,432,847,1243,4,126,129,CG
111,927,761,503,660,1243,4,126,130,CG
107,957,820,532,647,1403,4,126,131,CG
104,957,820,532,647,1403,4,126,132,CG
101,1006,679,528,773,1482,4,126,133,CG
97,898,570,455,794,1482,4,126,134,CG
104,898,570,455,794,1482,4,126,135,CG
110,693,472,343,722,1274,4,126,136,CG
138,664,480,331,687,1274,4,126,137,CG
168,664,480,331,687,1274,4,126,138,CG
138,615,425,301,707,1395,4,126,139,CG
104,537,406,258,635,1395,4,126,140,CG
93,537,406,258,635,1357,4,126,141,CG
124,380,410,184,446,1357,4,126,142,CG
187,351,402,170,423,1357,4,126,143,PZ
215,351,402,170,423,1886,4,126,144,PZ
209,283,308,133,431,1886,4,126,145,PZ
250,244,238,111,466,1847,4,126,146,PZ
298,244,238,111,466,1847,4,126,147,PZ
294,214,128,95,726,1847,4,126,148,PZ
250,263,97,115,1160,1332,4,126,149,PZ
87,322,574,168,293,1366,4,127,104,PZ
94,322,574,168,293,1033,4,127,105,PZ
113,341,582,175,302,1033,4,127,106,PZ
118,341,582,175,302,1033,4,127,107,PZ
117,400,617,205,332,1135,4,127,108,PZ
99,400,617,205,332,1135,4,127,109,PZ
91,429,640,223,348,868,4,127,110,PZ
96,488,672,258,385,868,4,127,111,PZ
85,488,672,258,385,868,4,127,112,PZ
85,517,660,275,415,831,4,127,113,PZ
97,615,605,316,522,831,4,127,114,PZ
98,615,605,316,522,1117,4,127,115,PZ
99,644,566,330,580,1117,4,127,116,PZ
102,664,449,323,714,1117,4,127,117,PZ
99,664,449,323,714,1347,4,127,118,PZ
95,673,386,322,827,1347,4,127,119,CG
88,673,324,320,977,1347,4,127,120,CG
87,673,324,320,977,1428,4,127,121,CG
100,664,332,319,959,1428,4,127,122,CG
104,703,382,338,882,1143,4,127,123,CG
89,703,382,338,882,1143,4,127,124,CG
77,742,402,362,900,1143,4,127,125,CG
87,849,425,415,974,1460,4,127,126,CG
102,849,425,415,974,1460,4,127,127,CG
105,869,507,432,847,1495,4,127,128,CG
111,869,507,432,847,1495,4,127,129,CG
119,927,761,503,660,1495,4,127,130,CG
119,957,820,532,647,1279,4,127,131,CG
116,957,820,532,647,1279,4,127,132,CG
114,1006,679,528,773,1318,4,127,133,CG
100,898,570,455,794,1318,4,127,134,CG
89,898,570,455,794,1318,4,127,135,CG
96,693,472,343,722,1283,4,127,136,CG
102,664,480,331,687,1283,4,127,137,CG
109,664,480,331,687,1283,4,127,138,CG
104,615,425,301,707,1172,4,127,139,CG
90,537,406,258,635,1172,4,127,140,CG
95,537,406,258,635,1361,4,127,141,CG
136,380,410,184,446,1361,4,127,142,CG
185,351,402,170,423,1361,4,127,143,PZ
216,351,402,170,423,1820,4,127,144,PZ
241,283,308,133,431,1820,4,127,145,PZ
258,244,238,111,466,1693,4,127,146,PZ
263,244,238,111,466,1693,4,127,147,PZ
277,214,128,95,726,1693,4,127,148,PZ
244,263,97,115,1160,1174,4,127,149,PZ
95,351,582,181,312,1366,4,128,103,PZ
91,361,640,190,296,1366,4,128,104,PZ
89,361,640,190,296,1033,4,128,105,PZ
101,351,675,188,278,1033,4,128,106,PZ
104,351,675,188,278,1033,4,128,107,PZ
108,351,750,191,255,1135,4,128,108,PZ
98,351,750,191,255,1135,4,128,109,PZ
92,371,808,203,251,868,4,128,110,PZ
94,439,816,244,298,868,4,128,111,PZ
85,439,816,244,298,868,4,128,112,PZ
88,488,750,264,353,831,4,128,113,PZ
100,576,484,286,588,831,4,128,114,PZ
94,576,484,286,588,1117,4,128,115,PZ
97,595,339,282,829,1117,4,128,116,PZ
113,615,187,275,1467,1117,4,128,117,PZ
110,615,187,275,1467,1347,4,128,118,PZ
97,644,187,290,1518,1347,4,128,119,CG
93,703,207,325,1562,1347,4,128,120,CG
94,703,207,325,1562,1428,4,128,121,CG
88,722,210,336,1569,1428,4,128,122,CG
84,752,300,359,1197,1143,4,128,123,CG
84,752,300,359,1197,1143,4,128,124,CG
84,752,375,368,973,1143,4,128,125,CG
102,771,476,388,812,1460,4,128,126,CG
118,771,476,388,812,1460,4,128,127,CG
116,791,519,405,776,1495,4,128,128,CG
110,791,519,405,776,1495,4,128,129,CG
108,849,769,466,605,1495,4,128,130,CG
117,937,945,541,572,1279,4,128,131,CG
111,937,945,541,572,1279,4,128,132,CG
107,1074,926,614,661,1318,4,128,133,CG
111,1006,734,542,738,1318,4,128,134,CG
