T2,AUGC,KEP,KTRANS,VE,ADC,z,x,y,zone
108,117,144,64,441,921,2,140,124,CG
96,117,144,64,441,921,2,140,125,CG
65,117,109,60,551,921,2,140,126,CG
62,107,31,51,1518,943,2,140,127,CG
92,107,58,52,851,943,2,140,128,CG
116,107,58,52,851,1059,2,140,129,CG
102,107,58,52,851,1059,2,140,130,CG
130,107,148,58,389,1059,2,140,131,CG
204,97,156,55,360,727,2,140,132,PZ
91,97,156,55,360,727,2,140,133,PZ
72,78,89,41,459,727,2,140,134,PZ
137,68,78,37,473,958,2,140,135,PZ
124,68,78,37,473,958,2,140,136,PZ
135,68,109,34,308,1000,2,140,137,PZ
224,58,39,26,671,1000,2,140,138,PZ
124,29,160,22,144,1001,2,141,113,PZ
143,39,140,25,178,581,2,141,114,PZ
136,48,82,33,403,581,2,141,115,PZ
101,48,82,33,403,581,2,141,116,PZ
164,107,203,58,288,749,2,141,119,CG
167,126,226,66,292,749,2,141,120,CG
105,136,207,70,336,749,2,141,121,CG
119,136,207,70,336,892,2,141,122,CG
125,126,183,68,374,892,2,141,123,CG
108,117,144,64,441,921,2,141,124,CG
121,117,144,64,441,921,2,141,125,CG
85,117,109,60,551,921,2,141,126,CG
58,107,31,51,1518,943,2,141,127,CG
58,107,58,52,851,943,2,141,128,CG
85,107,58,52,851,1059,2,141,129,CG
106,107,58,52,851,1059,2,141,130,CG
117,107,148,58,389,1059,2,141,131,CG
240,97,156,55,360,727,2,141,132,CG
282,97,156,55,360,727,2,141,133,PZ
74,78,89,41,459,727,2,141,134,PZ
95,68,78,37,473,958,2,141,135,PZ
131,68,78,37,473,958,2,141,136,PZ
120,68,109,34,308,1000,2,141,137,PZ
142,58,39,26,671,1000,2,141,138,PZ
144,58,39,26,671,1000,2,141,139,PZ
120,39,93,25,267,440,2,142,112,PZ
129,39,93,25,267,440,2,142,113,PZ
151,39,62,25,397,600,2,142,114,PZ
156,39,7,31,1681,600,2,142,115,PZ
120,39,7,31,1681,600,2,142,116,PZ
113,136,199,70,357,791,2,142,118,CG
133,136,199,70,357,631,2,142,119,CG
129,156,246,77,314,631,2,142,120,CG
91,146,230,73,318,631,2,142,121,CG
122,146,230,73,318,831,2,142,122,CG
134,136,203,68,335,831,2,142,123,CG
95,126,195,69,350,700,2,142,124,CG
96,126,195,69,350,700,2,142,125,CG
111,136,203,74,362,700,2,142,126,CG
104,146,136,75,540,760,2,142,127,CG
80,136,97,70,721,760,2,142,128,CG
80,136,97,70,721,803,2,142,129,CG
100,136,97,70,721,803,2,142,130,CG
102,117,82,61,751,803,2,142,131,CG
150,107,101,60,581,729,2,142,132,CG
425,107,101,60,581,729,2,142,133,CG
116,87,125,50,400,729,2,142,134,PZ
88,87,121,44,368,933,2,142,135,PZ
206,87,121,44,368,933,2,142,136,PZ
156,78,168,41,248,857,2,142,137,PZ
101,68,164,38,228,857,2,142,138,PZ
122,68,164,38,228,857,2,142,139,PZ
139,29,50,18,360,440,2,143,111,PZ
129,39,93,25,267,440,2,143,112,PZ
120,39,93,25,267,440,2,143,113,PZ
136,39,62,25,397,600,2,143,114,PZ
139,39,7,31,1681,600,2,143,115,PZ
100,68,39,42,1055,791,2,143,117,CG
89,136,199,70,357,791,2,143,118,CG
105,136,199,70,357,631,2,143,119,CG
85,156,246,77,314,631,2,143,120,CG
78,146,230,73,318,631,2,143,121,CG
105,146,230,73,318,831,2,143,122,CG
116,136,203,68,335,831,2,143,123,CG
112,126,195,69,350,700,2,143,124,CG
103,126,195,69,350,700,2,143,125,CG
94,136,203,74,362,700,2,143,126,CG
103,146,136,75,540,760,2,143,127,CG
111,136,97,70,721,760,2,143,128,CG
96,136,97,70,721,803,2,143,129,CG
112,136,97,70,721,803,2,143,130,CG
109,117,82,61,751,803,2,143,131,CG
88,107,101,60,581,729,2,143,132,CG
168,107,101,60,581,729,2,143,133,CG
175,87,125,50,400,729,2,143,134,PZ
83,87,121,44,368,933,2,143,135,PZ
173,87,121,44,368,933,2,143,136,PZ
248,78,168,41,248,857,2,143,137,PZ
108,68,164,38,228,857,2,143,138,PZ
131,68,164,38,228,857,2,143,139,PZ
170,39,66,23,357,910,2,143,140,PZ
137,19,11,13,1036,1078,2,144,110,PZ
126,19,35,17,517,955,2,144,111,PZ
110,48,101,30,297,955,2,144,112,PZ
100,48,101,30,297,955,2,144,113,PZ
120,48,89,33,370,1084,2,144,114,PZ
142,48,23,35,1534,1084,2,144,115,PZ
87,58,31,42,1213,724,2,144,117,CG
81,117,144,65,447,724,2,144,118,CG
70,117,144,65,447,469,2,144,119,CG
77,146,171,73,417,469,2,144,120,CG
103,146,121,66,550,469,2,144,121,CG
81,146,121,66,550,944,2,144,122,CG
75,126,93,61,635,944,2,144,123,CG
105,117,109,62,572,853,2,144,124,CG
100,117,109,62,572,853,2,144,125,CG
91,126,144,69,477,853,2,144,126,CG
84,156,128,76,594,1108,2,144,127,CG
77,146,82,70,829,1108,2,144,128,CG
85,146,82,70,829,620,2,144,129,CG
106,146,82,70,829,620,2,144,130,CG
106,117,58,58,952,620,2,144,131,CG
67,107,66,54,788,629,2,144,132,CG
94,107,66,54,788,629,2,144,133,CG
115,87,105,49,459,629,2,144,134,CG
78,87,117,46,392,835,2,144,135,PZ
132,87,117,46,392,835,2,144,136,PZ
194,87,136,42,304,862,2,144,137,PZ
105,78,156,40,254,862,2,144,138,PZ
115,78,156,40,254,862,2,144,139,PZ
163,58,101,29,285,1282,2,144,140,PZ
187,48,7,23,444,1282,2,144,141,PZ
139,19,11,13,1036,1078,2,145,109,PZ
140,19,11,13,1036,1078,2,145,110,PZ
151,19,35,17,517,955,2,145,111,PZ
164,48,101,30,297,955,2,145,112,PZ
121,48,101,30,297,955,2,145,113,PZ
121,48,89,33,370,1084,2,145,114,PZ
166,48,23,35,1534,1084,2,145,115,PZ
81,58,31,42,1213,724,2,145,117,CG
83,117,144,65,447,724,2,145,118,CG
69,117,144,65,447,469,2,145,119,CG
76,146,171,73,417,469,2,145,120,CG
89,146,121,66,550,469,2,145,121,CG
85,146,121,66,550,944,2,145,122,CG
112,126,93,61,635,944,2,145,123,CG
146,117,109,62,572,853,2,145,124,CG
141,117,109,62,572,853,2,145,125,CG
147,126,144,69,477,853,2,145,126,CG
143,156,128,76,594,1108,2,145,127,CG
113,146,82,70,829,1108,2,145,128,CG
91,146,82,70,829,620,2,145,129,CG
86,146,82,70,829,620,2,145,130,CG
94,117,58,58,952,620,2,145,131,CG
72,107,66,54,788,629,2,145,132,CG
61,107,66,54,788,629,2,145,133,CG
66,87,105,49,459,629,2,145,134,CG
77,87,117,46,392,835,2,145,135,PZ
108,87,117,46,392,835,2,145,136,PZ
136,87,136,42,304,862,2,145,137,PZ
134,78,156,40,254,862,2,145,138,PZ
130,78,156,40,254,862,2,145,139,PZ
175,58,101,29,285,1282,2,145,140,PZ
267,48,7,23,444,1282,2,145,141,PZ
127,19,0,15,0,1078,2,146,109,PZ
153,19,0,15,0,1078,2,146,110,PZ
191,29,0,15,0,955,2,146,111,PZ
183,39,0,25,0,955,2,146,112,PZ
134,39,0,25,0,955,2,146,113,PZ
134,48,19,33,1459,1084,2,146,114,PZ
147,68,27,47,1630,1084,2,146,115,PZ
97,78,35,49,1348,724,2,146,117,CG
78,97,66,53,790,724,2,146,118,CG
81,97,66,53,790,469,2,146,119,CG
92,107,62,58,898,469,2,146,120,CG
93,126,0,60,0,469,2,146,121,CG
126,126,0,60,0,944,2,146,122,CG
152,117,0,59,0,944,2,146,123,CG
132,107,0,55,0,853,2,146,124,CG
133,107,0,55,0,853,2,146,125,CG
136,107,0,57,0,853,2,146,126,CG
141,126,54,70,1254,1108,2,146,127,CG
156,126,58,69,1173,1108,2,146,128,CG
127,126,58,69,1173,620,2,146,129,CG
101,126,58,69,1173,620,2,146,130,CG
81,107,50,57,1122,620,2,146,131,CG
58,97,46,53,1061,629,2,146,132,CG
64,97,46,53,1061,629,2,146,133,CG
71,97,113,57,505,629,2,146,134,CG
88,97,136,59,428,835,2,146,135,PZ
115,97,136,59,428,835,2,146,136,PZ
133,78,117,46,405,862,2,146,137,PZ
152,68,50,38,734,862,2,146,138,PZ
124,68,50,38,734,862,2,146,139,PZ
161,48,0,20,0,1282,2,146,140,PZ
261,48,0,15,0,1282,2,146,141,PZ
212,48,0,15,0,1078,2,146,142,PZ
118,39,117,21,190,885,2,147,108,PZ
142,19,0,15,0,1184,2,147,109,PZ
158,19,0,15,0,1184,2,147,110,PZ
174,19,0,14,0,1243,2,147,111,PZ
166,29,0,18,0,1243,2,147,112,PZ
142,29,0,18,0,1243,2,147,113,PZ
129,39,0,23,0,1237,2,147,114,PZ
129,58,27,41,1469,1237,2,147,115,PZ
132,58,27,41,1469,1237,2,147,116,PZ
115,68,39,46,1180,835,2,147,117,CG
74,97,39,53,1292,835,2,147,118,CG
73,97,39,53,1292,445,2,147,119,CG
95,107,19,56,744,445,2,147,120,CG
114,117,0,64,0,445,2,147,121,CG
138,117,0,64,0,1109,2,147,122,CG
132,117,0,65,0,1109,2,147,123,CG
119,117,0,64,0,773,2,147,124,CG
142,117,0,64,0,773,2,147,125,CG
160,117,0,63,0,773,2,147,126,CG
156,126,0,70,0,907,2,147,127,CG
161,126,0,70,0,907,2,147,128,CG
169,126,0,70,0,883,2,147,129,CG
169,126,0,70,0,883,2,147,130,CG
108,107,15,59,1583,883,2,147,131,CG
64,97,31,55,1720,531,2,147,132,CG
64,97,31,55,1720,531,2,147,133,CG
72,97,82,58,693,531,2,147,134,CG
90,97,97,59,602,963,2,147,135,PZ
117,97,97,59,602,963,2,147,136,PZ
139,78,58,44,750,983,2,147,137,PZ
156,58,0,33,0,983,2,147,138,PZ
122,58,0,33,0,983,2,147,139,PZ
153,39,0,15,0,1285,2,147,140,PZ
242,39,0,11,0,1285,2,147,141,PZ
211,39,0,11,0,1051,2,147,142,PZ
119,39,117,21,190,885,2,148,108,PZ
140,19,0,15,0,1184,2,148,109,PZ
147,19,0,15,0,1184,2,148,110,PZ
157,19,0,14,0,1243,2,148,111,PZ
151,29,0,18,0,1243,2,148,112,PZ
137,29,0,18,0,1243,2,148,113,PZ
123,39,0,23,0,1237,2,148,114,PZ
130,58,27,41,1469,1237,2,148,115,PZ
120,58,27,41,1469,1237,2,148,116,PZ
88,68,39,46,1180,835,2,148,117,CG
82,97,39,53,1292,835,2,148,118,CG
79,97,39,53,1292,445,2,148,119,CG
90,107,19,56,744,445,2,148,120,CG
119,117,0,64,0,445,2,148,121,CG
140,117,0,64,0,1109,2,148,122,CG
133,117,0,65,0,1109,2,148,123,CG
122,117,0,64,0,773,2,148,124,CG
123,117,0,64,0,773,2,148,125,CG
121,117,0,63,0,773,2,148,126,CG
127,126,0,70,0,907,2,148,127,CG
146,126,0,70,0,907,2,148,128,CG
146,126,0,70,0,883,2,148,129,CG
151,126,0,70,0,883,2,148,130,CG
154,107,15,59,1583,883,2,148,131,CG
100,97,31,55,1720,531,2,148,132,CG
68,97,31,55,1720,531,2,148,133,CG
63,97,82,58,693,531,2,148,134,CG
73,97,97,59,602,963,2,148,135,PZ
100,97,97,59,602,963,2,148,136,PZ
139,78,58,44,750,983,2,148,137,PZ
147,58,0,33,0,983,2,148,138,PZ
123,58,0,33,0,983,2,148,139,PZ
158,39,0,15,0,1285,2,148,140,PZ
219,39,0,11,0,1285,2,148,141,PZ
213,39,0,11,0,1051,2,148,142,PZ
102,48,0,20,0,885,2,149,107,PZ
125,48,0,22,0,885,2,149,108,PZ
138,48,27,24,822,1184,2,149,109,PZ
155,48,27,24,822,1184,2,149,110,PZ
184,39,66,23,355,1243,2,149,111,PZ
159,29,15,21,1189,1243,2,149,112,PZ
136,29,15,21,1189,1243,2,149,113,PZ
133,29,0,21,0,1237,2,149,114,PZ
136,29,27,28,999,1237,2,149,115,PZ
127,29,27,28,999,1237,2,149,116,PZ
81,78,19,50,610,835,2,149,118,CG
73,78,19,50,610,445,2,149,119,CG
85,97,0,61,0,445,2,149,120,CG
110,126,7,83,380,445,2,149,121,CG
128,126,7,83,380,1109,2,149,122,CG
143,126,42,88,1937,1109,2,149,123,CG
116,136,109,95,858,773,2,149,124,CG
74,136,109,95,858,773,2,149,125,CG
57,146,109,99,907,773,2,149,126,CG
73,146,27,94,1166,907,2,149,127,CG
117,126,0,79,0,907,2,149,128,CG
147,126,0,79,0,883,2,149,129,CG
180,126,0,79,0,883,2,149,130,CG
187,87,0,47,0,883,2,149,131,CG
91,68,0,42,0,531,2,149,132,CG
71,68,0,42,0,531,2,149,133,CG
84,68,15,44,631,531,2,149,134,CG
87,68,0,42,0,963,2,149,135,PZ
103,68,0,42,0,963,2,149,136,PZ
127,58,0,28,0,983,2,149,137,PZ
118,48,0,19,0,983,2,149,138,PZ
126,48,0,19,0,983,2,149,139,PZ
158,29,0,13,0,1285,2,149,140,PZ
159,29,0,15,0,1285,2,149,141,PZ
169,29,0,15,0,1051,2,149,142,PZ
98,39,0,17,0,770,2,150,107,PZ
106,48,0,19,0,770,2,150,108,PZ
118,58,0,26,0,939,2,150,109,PZ
128,58,0,26,0,939,2,150,110,PZ
151,58,97,29,299,1282,2,150,111,PZ
173,39,117,29,244,1282,2,150,112,PZ
144,39,117,29,244,1282,2,150,113,PZ
118,39,46,26,539,1274,2,150,114,PZ
118,29,3,27,1187,1274,2,150,115,PZ
115,29,3,27,1187,1274,2,150,116,PZ
103,39,31,31,999,930,2,150,117,PZ
63,78,54,49,873,685,2,150,119,CG
74,97,42,63,1476,685,2,150,120,CG
99,126,31,86,664,685,2,150,121,CG
108,126,31,86,664,1047,2,150,122,CG
112,126,54,89,1584,1047,2,150,123,CG
102,117,144,90,617,622,2,150,124,CG
63,117,144,90,617,622,2,150,125,CG
49,126,187,97,516,622,2,150,126,CG
66,146,156,105,669,839,2,150,127,CG
97,126,78,91,1137,839,2,150,128,CG
118,126,78,91,1137,1076,2,150,129,CG
129,126,78,91,1137,1076,2,150,130,CG
118,78,0,51,0,1076,2,150,131,CG
84,58,0,40,0,692,2,150,132,CG
74,58,0,40,0,692,2,150,133,CG
87,58,0,38,0,692,2,150,134,PZ
95,48,0,35,0,1066,2,150,135,PZ
105,48,0,35,0,1066,2,150,136,PZ
123,39,0,23,0,1089,2,150,137,PZ
132,39,0,17,0,1089,2,150,138,PZ
138,39,0,17,0,1089,2,150,139,PZ
153,39,0,16,0,1271,2,150,140,PZ
167,39,0,19,0,1271,2,150,141,PZ
111,48,0,19,0,770,2,151,108,PZ
112,58,0,26,0,939,2,151,109,PZ
119,58,0,26,0,939,2,151,110,PZ
125,58,97,29,299,1282,2,151,111,PZ
135,39,117,29,244,1282,2,151,112,PZ
130,39,117,29,244,1282,2,151,113,PZ
120,39,46,26,539,1274,2,151,114,PZ
120,29,3,27,1187,1274,2,151,115,PZ
115,29,3,27,1187,1274,2,151,116,PZ
110,39,31,31,999,930,2,151,117,PZ
100,78,54,49,873,930,2,151,118,PZ
68,78,54,49,873,685,2,151,119,CG
62,97,42,63,1476,685,2,151,120,CG
97,126,31,86,664,685,2,151,121,CG
114,126,31,86,664,1047,2,151,122,CG
81,126,54,89,1584,1047,2,151,123,CG
65,117,144,90,617,622,2,151,124,CG
51,117,144,90,617,622,2,151,125,CG
38,126,187,97,516,622,2,151,126,CG
59,146,156,105,669,839,2,151,127,CG
87,126,78,91,1137,839,2,151,128,CG
94,126,78,91,1137,1076,2,151,129,CG
81,126,78,91,1137,1076,2,151,130,CG
82,78,0,51,0,1076,2,151,131,CG
83,58,0,40,0,692,2,151,132,CG
65,58,0,40,0,692,2,151,133,CG
74,58,0,38,0,692,2,151,134,PZ
102,48,0,35,0,1066,2,151,135,PZ
113,48,0,35,0,1066,2,151,136,PZ
120,39,0,23,0,1089,2,151,137,PZ
131,39,0,17,0,1089,2,151,138,PZ
129,39,0,17,0,1089,2,151,139,PZ
129,39,0,16,0,1271,2,151,140,PZ
145,39,0,19,0,1271,2,151,141,PZ
122,29,0,15,0,903,2,152,108,PZ
119,19,0,14,0,933,2,152,109,PZ
115,19,0,14,0,933,2,152,110,PZ
131,19,0,15,0,1053,2,152,111,PZ
136,39,7,23,1001,1053,2,152,112,PZ
131,39,7,23,1001,1053,2,152,113,PZ
140,39,19,25,1306,1164,2,152,114,PZ
117,29,0,23,0,1164,2,152,115,PZ
101,29,0,23,0,1164,2,152,116,PZ
110,29,0,25,0,1133,2,152,117,PZ
110,0,0,0,0,1133,2,152,118,PZ
102,0,0,0,0,852,2,152,119,PZ
76,107,148,79,534,852,2,152,121,CG
78,107,148,79,534,801,2,152,122,CG
67,107,89,77,858,801,2,152,123,CG
61,87,27,63,264,527,2,152,124,CG
63,87,27,63,264,527,2,152,125,CG
55,87,74,67,902,527,2,152,126,CG
50,0,0,0,0,587,2,152,127,CG
69,0,0,0,0,587,2,152,128,CG
79,0,0,0,0,959,2,152,129,CG
73,0,0,0,0,959,2,152,130,CG
71,78,15,54,1154,959,2,152,131,CG
67,58,0,39,0,1137,2,152,133,PZ
91,39,0,27,0,1137,2,152,134,PZ
115,29,0,26,0,1377,2,152,135,PZ
117,29,0,26,0,1377,2,152,136,PZ
109,29,0,23,0,1360,2,152,137,PZ
113,39,0,24,0,1360,2,152,138,PZ
128,39,0,24,0,1360,2,152,139,PZ
127,48,0,29,0,1391,2,152,140,PZ
116,29,0,13,0,903,2,153,108,PZ
123,19,0,10,0,933,2,153,109,PZ
113,19,0,10,0,933,2,153,110,PZ
122,9,0,10,0,1053,2,153,111,PZ
136,19,0,16,0,1053,2,153,112,PZ
134,19,0,16,0,1053,2,153,113,PZ
150,29,0,20,0,1164,2,153,114,PZ
133,39,0,23,0,1164,2,153,115,PZ
113,39,0,23,0,1164,2,153,116,PZ
117,29,0,24,0,1133,2,153,117,PZ
100,0,0,0,0,1133,2,153,118,PZ
94,0,0,0,0,852,2,153,119,PZ
97,0,0,0,0,852,2,153,120,PZ
79,0,0,0,0,852,2,153,121,PZ
58,68,15,52,1016,527,2,153,125,CG
58,78,35,55,1593,527,2,153,126,CG
58,0,0,0,0,587,2,153,127,CG
69,0,0,0,0,587,2,153,128,CG
66,0,0,0,0,959,2,153,129,CG
75,68,70,49,684,959,2,153,131,PZ
87,48,0,37,0,1137,2,153,132,PZ
90,48,0,37,0,1137,2,153,133,PZ
98,29,0,25,0,1137,2,153,134,PZ
107,29,0,25,0,1377,2,153,135,PZ
117,29,0,25,0,1377,2,153,136,PZ
127,39,0,29,0,1360,2,153,137,PZ
121,48,35,32,900,1360,2,153,138,PZ
114,48,35,32,900,1360,2,153,139,PZ
131,68,109,40,365,1391,2,153,140,PZ
110,19,0,10,0,933,2,154,109,PZ
111,19,0,10,0,933,2,154,110,PZ
105,9,0,10,0,1053,2,154,111,PZ
111,19,0,16,0,1053,2,154,112,PZ
121,19,0,16,0,1053,2,154,113,PZ
126,29,0,20,0,1164,2,154,114,PZ
123,39,0,23,0,1164,2,154,115,PZ
118,39,0,23,0,1164,2,154,116,PZ
126,29,0,24,0,1133,2,154,117,PZ
97,0,0,0,0,1133,2,154,118,PZ
78,0,0,0,0,852,2,154,119,PZ
92,0,0,0,0,852,2,154,120,PZ
86,0,0,0,0,852,2,154,121,PZ
76,0,0,0,0,801,2,154,122,PZ
78,0,0,0,0,801,2,154,123,PZ
76,68,15,52,1016,527,2,154,124,PZ
76,68,15,52,1016,527,2,154,125,PZ
62,0,0,0,0,587,2,154,127,PZ
77,0,0,0,0,587,2,154,128,PZ
80,0,0,0,0,959,2,154,129,PZ
78,0,0,0,0,959,2,154,130,PZ
84,68,70,49,684,959,2,154,131,PZ
90,48,0,37,0,1137,2,154,132,PZ
96,48,0,37,0,1137,2,154,133,PZ
105,29,0,25,0,1137,2,154,134,PZ
114,29,0,25,0,1377,2,154,135,PZ
122,29,0,25,0,1377,2,154,136,PZ
121,39,0,29,0,1360,2,154,137,PZ
106,48,35,32,900,1360,2,154,138,PZ
101,48,35,32,900,1360,2,154,139,PZ
135,19,0,7,0,1161,2,155,110,PZ
121,29,0,9,0,1188,2,155,111,PZ
124,29,0,15,0,1188,2,155,112,PZ
140,29,0,15,0,1188,2,155,113,PZ
136,39,0,18,0,1014,2,155,114,PZ
134,39,0,20,0,1014,2,155,115,PZ
127,39,0,20,0,1014,2,155,116,PZ
118,29,0,19,0,913,2,155,117,PZ
95,29,0,17,0,913,2,155,118,PZ
75,29,0,17,0,934,2,155,119,PZ
88,19,0,17,0,934,2,155,120,PZ
90,0,0,0,0,934,2,155,121,PZ
76,0,0,0,0,657,2,155,122,PZ
76,0,0,0,0,657,2,155,123,PZ
77,0,0,0,0,710,2,155,124,PZ
73,0,0,0,0,710,2,155,125,PZ
68,0,0,0,0,710,2,155,126,PZ
66,0,0,0,0,795,2,155,127,PZ
68,0,0,0,0,795,2,155,128,PZ
74,0,0,0,0,1010,2,155,129,PZ
88,0,0,0,0,1010,2,155,130,PZ
90,0,0,0,0,1010,2,155,131,PZ
88,0,0,0,0,1145,2,155,132,PZ
101,0,0,0,0,1145,2,155,133,PZ
109,39,27,35,1260,1145,2,155,134,PZ
103,48,35,37,1008,1293,2,155,135,PZ
100,48,35,37,1008,1293,2,155,136,PZ
108,68,93,43,464,1547,2,155,137,PZ
126,78,140,47,342,1547,2,155,138,PZ
133,29,0,18,0,1188,2,156,112,PZ
127,29,0,18,0,1188,2,156,113,PZ
119,39,0,21,0,1014,2,156,114,PZ
98,19,0,17,0,657,2,156,123,PZ
106,0,0,0,0,710,2,156,124,PZ
95,0,0,0,0,710,2,156,125,PZ
100,0,0,0,0,710,2,156,126,PZ
115,0,0,0,0,795,2,156,127,PZ
100,0,0,0,0,795,2,156,128,PZ
74,0,0,0,0,1010,2,156,129,PZ
68,0,0,0,0,1010,2,156,130,PZ
83,0,0,0,0,1010,2,156,131,PZ
94,48,140,37,264,1145,2,156,132,PZ
93,48,140,37,264,1145,2,156,133,PZ
105,58,140,42,297,1145,2,156,134,PZ
118,68,132,43,324,1293,2,156,135,PZ
126,68,132,43,324,1293,2,156,136,PZ
110,0,0,0,0,648,2,157,127,PZ
110,0,0,0,0,648,2,157,128,PZ
87,0,0,0,0,778,2,157,129,PZ
97,126,261,72,273,1078,3,131,123,CG
96,126,253,72,285,694,3,131,124,CG
102,126,253,72,285,694,3,131,125,CG
81,107,203,64,316,694,3,131,126,CG
80,78,23,46,1773,414,3,131,127,CG
81,78,0,44,0,414,3,131,128,CG
108,136,261,70,265,1031,3,132,121,CG
96,136,261,70,265,747,3,132,122,CG
96,126,261,72,273,747,3,132,123,CG
109,126,253,72,285,375,3,132,124,CG
107,126,253,72,285,375,3,132,125,CG
95,107,203,64,316,375,3,132,126,CG
102,78,23,46,1773,245,3,132,127,CG
94,78,0,44,0,245,3,132,128,CG
71,78,0,44,0,828,3,132,129,CG
76,78,0,44,0,828,3,132,130,CG
141,126,281,70,250,1031,3,133,120,CG
149,117,230,65,282,1031,3,133,121,CG
126,117,230,65,282,747,3,133,122,CG
127,107,171,59,348,747,3,133,123,CG
111,107,113,62,552,375,3,133,124,CG
101,107,113,62,552,375,3,133,125,CG
127,117,101,65,642,375,3,133,126,CG
156,117,78,63,784,245,3,133,127,CG
118,117,70,64,926,245,3,133,128,CG
102,117,70,64,926,828,3,133,129,CG
118,117,70,64,926,828,3,133,130,CG
96,126,62,75,1174,828,3,133,131,CG
105,146,66,81,1212,1326,3,133,132,PZ
152,146,66,81,1212,1326,3,133,133,PZ
91,107,136,56,408,1028,3,134,119,CG
147,117,171,63,369,1028,3,134,120,PZ
190,107,152,59,392,1028,3,134,121,PZ
198,107,152,59,392,802,3,134,122,PZ
275,97,109,52,478,802,3,134,123,PZ
176,87,46,47,988,794,3,134,124,PZ
117,87,46,47,988,794,3,134,125,PZ
152,87,31,51,1544,794,3,134,126,PZ
252,117,19,59,1020,735,3,134,127,CG
167,126,19,64,843,735,3,134,128,CG
105,126,19,64,843,1176,3,134,129,CG
111,126,19,64,843,1176,3,134,130,CG
129,146,54,79,1433,1176,3,134,131,PZ
135,156,66,87,1290,1483,3,134,132,PZ
115,156,66,87,1290,1483,3,134,133,PZ
143,166,113,87,758,1483,3,134,134,PZ
