T2,AUGC,KEP,KTRANS,VE,ADC,z,x,y,zone
97,185,285,63,225,726,3,125,122,PZ
80,175,273,59,218,529,3,125,123,CG
70,126,203,44,222,529,3,125,124,CG
65,126,203,44,222,529,3,125,125,CG
69,117,183,41,223,640,3,125,126,CG
74,78,27,29,947,640,3,125,127,CG
69,68,0,26,0,430,3,125,128,CG
62,68,0,26,0,430,3,125,129,CG
64,58,0,25,0,430,3,125,130,CG
69,68,62,33,542,614,3,125,131,CG
69,68,62,33,542,614,3,125,132,CG
63,136,238,51,214,698,3,125,133,CG
61,156,257,54,212,698,3,125,134,CG
63,156,257,54,212,698,3,125,135,CG
67,185,308,66,213,615,3,125,136,CG
78,205,320,72,225,615,3,125,137,CG
84,205,320,72,225,387,3,125,138,PZ
83,214,347,80,229,387,3,125,139,PZ
88,214,355,79,221,387,3,125,140,PZ
102,214,355,79,221,549,3,125,141,PZ
109,214,355,79,221,549,3,125,142,PZ
109,244,300,87,293,774,3,126,115,PZ
114,146,261,81,309,774,3,126,116,PZ
112,126,117,55,469,774,3,126,117,PZ
106,126,117,55,469,995,3,126,118,PZ
89,224,312,77,247,995,3,126,119,PZ
103,224,312,77,247,726,3,126,120,PZ
114,205,320,71,220,726,3,126,121,PZ
95,205,320,71,220,726,3,126,122,PZ
90,166,324,65,201,529,3,126,123,CG
90,146,273,53,194,529,3,126,124,CG
88,146,273,53,194,529,3,126,125,CG
80,136,250,50,203,640,3,126,126,CG
74,87,183,44,246,640,3,126,127,CG
77,78,11,30,99,430,3,126,128,CG
70,78,11,30,99,430,3,126,129,CG
64,68,93,39,410,430,3,126,130,CG
64,78,0,32,0,614,3,126,131,CG
65,78,0,32,0,614,3,126,132,CG
67,166,257,58,228,698,3,126,133,CG
67,175,296,60,204,698,3,126,134,CG
68,175,296,60,204,698,3,126,135,CG
67,185,316,64,201,615,3,126,136,CG
63,195,300,66,223,615,3,126,137,CG
74,195,300,66,223,387,3,126,138,CG
108,205,316,75,239,387,3,126,139,PZ
112,214,328,78,238,387,3,126,140,PZ
101,214,328,78,238,549,3,126,141,PZ
102,214,328,78,238,549,3,126,142,PZ
96,224,363,80,220,549,3,126,143,PZ
86,244,300,87,293,1034,3,127,114,PZ
86,244,300,87,293,774,3,127,115,PZ
90,146,261,81,309,774,3,127,116,PZ
101,126,117,55,469,774,3,127,117,PZ
105,126,117,55,469,995,3,127,118,PZ
92,224,312,77,247,995,3,127,119,PZ
96,224,312,77,247,726,3,127,120,PZ
102,205,320,71,220,726,3,127,121,PZ
96,205,320,71,220,726,3,127,122,CG
90,166,324,65,201,529,3,127,123,CG
94,146,273,53,194,529,3,127,124,CG
107,146,273,53,194,529,3,127,125,CG
90,136,250,50,203,640,3,127,126,CG
73,87,183,44,246,640,3,127,127,CG
87,78,11,30,99,430,3,127,128,CG
83,78,11,30,99,430,3,127,129,CG
60,68,93,39,410,430,3,127,130,CG
68,78,0,32,0,614,3,127,131,CG
68,78,0,32,0,614,3,127,132,CG
62,166,257,58,228,698,3,127,133,CG
70,175,296,60,204,698,3,127,134,CG
67,175,296,60,204,698,3,127,135,CG
61,185,316,64,201,615,3,127,136,CG
61,195,300,66,223,615,3,127,137,CG
62,195,300,66,223,387,3,127,138,CG
91,205,316,75,239,387,3,127,139,CG
122,214,328,78,238,387,3,127,140,PZ
110,214,328,78,238,549,3,127,141,PZ
101,214,328,78,238,549,3,127,142,PZ
97,224,363,80,220,549,3,127,143,PZ
102,205,410,83,203,644,3,127,144,PZ
83,263,363,93,259,713,3,128,114,PZ
78,263,363,93,259,602,3,128,115,PZ
86,214,347,95,274,602,3,128,116,PZ
108,166,293,86,296,602,3,128,117,PZ
105,166,293,86,296,876,3,128,118,PZ
85,205,265,78,293,876,3,128,119,PZ
91,205,265,78,293,644,3,128,120,PZ
105,195,390,79,203,644,3,128,121,PZ
98,195,390,79,203,644,3,128,122,CG
90,117,402,75,186,682,3,128,123,CG
100,126,406,77,189,682,3,128,124,CG
91,126,406,77,189,682,3,128,125,CG
87,126,371,77,207,861,3,128,126,CG
81,195,277,65,236,861,3,128,127,CG
82,166,222,55,250,630,3,128,128,CG
84,166,222,55,250,630,3,128,129,CG
77,126,121,42,352,630,3,128,130,CG
80,136,148,48,325,692,3,128,131,CG
67,136,148,48,325,692,3,128,132,CG
51,175,238,63,268,541,3,128,133,CG
70,185,265,62,235,541,3,128,134,CG
68,185,265,62,235,541,3,128,135,CG
58,175,363,62,172,460,3,128,136,CG
63,166,382,61,162,460,3,128,137,CG
62,166,382,61,162,628,3,128,138,CG
76,175,371,62,169,628,3,128,139,CG
98,185,371,67,179,628,3,128,140,CG
100,185,371,67,179,796,3,128,141,PZ
114,185,371,67,179,796,3,128,142,PZ
130,205,394,84,212,796,3,128,143,PZ
124,244,390,91,234,963,3,128,144,PZ
114,244,390,91,234,963,3,128,145,PZ
87,293,418,105,250,713,3,129,113,PZ
79,273,363,98,271,713,3,129,114,PZ
79,273,363,98,271,602,3,129,115,PZ
85,273,332,98,293,602,3,129,116,PZ
108,175,238,85,356,602,3,129,117,PZ
105,175,238,85,356,876,3,129,118,PZ
83,166,156,68,431,876,3,129,119,PZ
89,166,156,68,431,644,3,129,120,PZ
95,224,394,82,206,644,3,129,121,CG
84,224,394,82,206,644,3,129,122,CG
99,195,425,80,187,682,3,129,123,CG
100,136,203,57,283,682,3,129,124,CG
89,136,203,57,283,861,3,129,125,CG
105,214,386,84,221,861,3,129,126,CG
100,136,253,72,281,861,3,129,127,CG
83,185,242,65,269,630,3,129,128,CG
72,185,242,65,269,630,3,129,129,CG
64,136,156,48,310,630,3,129,130,CG
69,136,152,49,323,692,3,129,131,CG
63,136,152,49,323,692,3,129,132,CG
55,175,230,63,274,541,3,129,133,CG
65,185,277,67,242,541,3,129,134,CG
63,185,277,67,242,541,3,129,135,CG
72,175,304,59,195,460,3,129,136,CG
88,166,351,60,171,460,3,129,137,CG
75,166,351,60,171,628,3,129,138,CG
76,166,433,66,152,628,3,129,139,CG
87,175,457,70,154,628,3,129,140,CG
96,175,457,70,154,796,3,129,141,PZ
125,175,457,70,154,796,3,129,142,PZ
131,195,382,76,197,796,3,129,143,PZ
122,205,378,84,223,963,3,129,144,PZ
114,205,378,84,223,963,3,129,145,PZ
92,293,418,105,250,685,3,130,113,PZ
82,273,363,98,271,685,3,130,114,PZ
91,273,363,98,271,843,3,130,115,PZ
100,273,332,98,293,843,3,130,116,PZ
99,175,238,85,356,843,3,130,117,PZ
84,175,238,85,356,1082,3,130,118,PZ
84,166,156,68,431,1082,3,130,119,PZ
97,166,156,68,431,731,3,130,120,PZ
97,224,394,82,206,731,3,130,121,CG
105,224,394,82,206,731,3,130,122,CG
116,195,425,80,187,744,3,130,123,CG
89,136,203,57,283,744,3,130,124,CG
107,136,203,57,283,731,3,130,125,CG
128,214,386,84,221,731,3,130,126,CG
115,136,253,72,281,731,3,130,127,CG
96,185,242,65,269,794,3,130,128,CG
71,185,242,65,269,794,3,130,129,CG
63,136,156,48,310,794,3,130,130,CG
68,136,152,49,323,807,3,130,131,CG
56,136,152,49,323,807,3,130,132,CG
49,175,230,63,274,427,3,130,133,CG
53,185,277,67,242,427,3,130,134,CG
57,185,277,67,242,427,3,130,135,CG
72,175,304,59,195,839,3,130,136,CG
92,166,351,60,171,839,3,130,137,CG
78,166,351,60,171,835,3,130,138,CG
77,166,433,66,152,835,3,130,139,CG
82,175,457,70,154,835,3,130,140,CG
82,175,457,70,154,834,3,130,141,CG
96,175,457,70,154,834,3,130,142,PZ
100,195,382,76,197,834,3,130,143,PZ
101,205,378,84,223,1074,3,130,144,PZ
99,205,378,84,223,1074,3,130,145,PZ
95,302,535,118,219,567,3,130,146,PZ
108,322,574,128,223,996,3,131,112,PZ
100,322,570,131,231,685,3,131,113,PZ
96,302,453,116,257,685,3,131,114,PZ
99,302,453,116,257,843,3,131,115,PZ
115,283,472,118,249,843,3,131,116,PZ
122,244,363,95,263,843,3,131,117,PZ
89,244,363,95,263,1082,3,131,118,PZ
92,224,343,88,259,1082,3,131,119,PZ
110,224,343,88,259,731,3,131,120,CG
101,195,343,84,243,731,3,131,121,CG
116,195,343,84,243,731,3,131,122,CG
125,244,375,86,231,744,3,131,123,CG
101,156,429,100,232,744,3,131,124,CG
104,156,429,100,232,731,3,131,125,CG
103,166,421,104,247,731,3,131,126,CG
88,263,328,91,280,731,3,131,127,CG
88,146,253,78,304,794,3,131,128,CG
102,146,253,78,304,794,3,131,129,CG
117,166,148,56,378,794,3,131,130,CG
95,156,136,53,387,807,3,131,131,CG
74,156,136,53,387,807,3,131,132,CG
72,166,207,59,282,427,3,131,133,CG
63,166,250,60,241,427,3,131,134,CG
61,166,250,60,241,427,3,131,135,CG
67,146,285,53,189,839,3,131,136,CG
76,107,296,50,171,839,3,131,137,CG
73,107,296,50,171,835,3,131,138,CG
74,97,308,53,174,835,3,131,139,CG
75,175,461,72,156,835,3,131,140,CG
87,175,461,72,156,834,3,131,141,CG
105,175,461,72,156,834,3,131,142,PZ
89,214,500,85,171,834,3,131,143,PZ
96,224,582,100,172,1074,3,131,144,PZ
113,224,582,100,172,1074,3,131,145,PZ
89,302,632,125,196,567,3,131,146,PZ
86,332,734,143,195,567,3,131,147,PZ
114,361,734,158,215,996,3,132,112,PZ
121,361,683,151,222,685,3,132,113,PZ
141,341,562,137,245,685,3,132,114,PZ
124,341,562,137,245,843,3,132,115,PZ
103,332,511,128,252,843,3,132,116,PZ
110,263,421,100,239,843,3,132,117,PZ
90,263,421,100,239,1082,3,132,118,PZ
91,234,378,87,230,1082,3,132,119,PZ
109,234,378,87,230,731,3,132,120,CG
111,126,293,73,250,731,3,132,121,CG
113,126,293,73,250,731,3,132,122,CG
113,126,160,59,372,744,3,132,123,CG
100,273,398,102,256,744,3,132,124,CG
103,273,398,102,256,731,3,132,125,CG
101,156,390,103,266,731,3,132,126,CG
81,146,347,92,266,731,3,132,127,CG
97,126,82,52,629,794,3,132,128,CG
194,126,82,52,629,794,3,132,129,CG
216,166,160,55,340,794,3,132,130,CG
131,146,136,51,376,807,3,132,131,CG
103,146,136,51,376,807,3,132,132,CG
82,156,175,54,306,427,3,132,133,CG
74,156,226,56,248,427,3,132,134,CG
70,156,226,56,248,427,3,132,135,CG
66,136,296,52,178,839,3,132,136,CG
75,87,324,51,160,839,3,132,137,CG
85,87,324,51,160,835,3,132,138,CG
84,107,199,43,221,835,3,132,139,CG
71,156,390,64,166,835,3,132,140,CG
81,156,390,64,166,834,3,132,141,CG
90,156,390,64,166,834,3,132,142,PZ
78,205,511,84,166,834,3,132,143,PZ
106,224,574,95,166,1074,3,132,144,PZ
140,224,574,95,166,1074,3,132,145,PZ
92,283,687,126,183,567,3,132,146,PZ
83,322,738,140,189,567,3,132,147,PZ
96,361,734,158,215,777,3,133,111,PZ
100,361,734,158,215,777,3,133,112,PZ
102,361,683,151,222,781,3,133,113,PZ
123,341,562,137,245,781,3,133,114,PZ
113,341,562,137,245,888,3,133,115,PZ
83,332,511,128,252,888,3,133,116,PZ
82,263,421,100,239,888,3,133,117,PZ
86,263,421,100,239,891,3,133,118,PZ
88,234,378,87,230,891,3,133,119,PZ
96,234,378,87,230,1012,3,133,120,CG
112,126,293,73,250,1012,3,133,121,CG
122,126,293,73,250,1012,3,133,122,CG
106,126,160,59,372,995,3,133,123,CG
102,273,398,102,256,995,3,133,124,CG
120,273,398,102,256,541,3,133,125,CG
107,156,390,103,266,541,3,133,126,CG
94,146,347,92,266,541,3,133,127,CG
162,126,82,52,629,874,3,133,128,CG
218,126,82,52,629,874,3,133,129,CG
135,166,160,55,340,874,3,133,130,CG
141,146,136,51,376,932,3,133,131,CG
119,146,136,51,376,932,3,133,132,CG
81,156,175,54,306,583,3,133,133,CG
99,156,226,56,248,583,3,133,134,CG
86,156,226,56,248,583,3,133,135,CG
62,136,296,52,178,1054,3,133,136,CG
65,87,324,51,160,1054,3,133,137,CG
75,87,324,51,160,1246,3,133,138,CG
77,107,199,43,221,1246,3,133,139,CG
79,156,390,64,166,1246,3,133,140,CG
75,156,390,64,166,693,3,133,141,CG
75,156,390,64,166,693,3,133,142,PZ
86,205,511,84,166,693,3,133,143,PZ
115,224,574,95,166,1276,3,133,144,PZ
134,224,574,95,166,1276,3,133,145,PZ
102,283,687,126,183,1087,3,133,146,PZ
85,322,738,140,189,1087,3,133,147,PZ
80,322,738,140,189,1087,3,133,148,PZ
82,420,898,199,221,777,3,134,111,PZ
79,420,898,199,221,777,3,134,112,PZ
88,429,867,199,229,781,3,134,113,PZ
115,390,695,166,238,781,3,134,114,PZ
108,390,695,166,238,888,3,134,115,PZ
77,361,656,162,247,888,3,134,116,PZ
74,371,636,153,239,888,3,134,117,PZ
90,371,636,153,239,891,3,134,118,PZ
92,341,617,139,226,891,3,134,119,CG
99,341,617,139,226,1012,3,134,120,CG
114,244,457,96,210,1012,3,134,121,CG
107,244,457,96,210,1012,3,134,122,CG
97,244,410,88,217,995,3,134,123,CG
106,195,355,90,254,995,3,134,124,CG
135,195,355,90,254,541,3,134,125,CG
126,244,320,92,287,541,3,134,126,CG
144,244,296,90,306,541,3,134,127,CG
251,234,304,88,291,874,3,134,128,CG
160,234,304,88,291,874,3,134,129,CG
130,205,277,75,268,874,3,134,130,CG
184,97,246,66,272,932,3,134,131,CG
130,97,246,66,272,932,3,134,132,CG
84,156,168,51,307,583,3,134,133,CG
96,146,183,49,270,583,3,134,134,CG
96,146,183,49,270,583,3,134,135,CG
75,146,230,48,212,1054,3,134,136,CG
70,146,285,53,186,1054,3,134,137,CG
71,146,285,53,186,1246,3,134,138,CG
71,175,378,66,174,1246,3,134,139,CG
88,195,461,74,162,1246,3,134,140,CG
80,195,461,74,162,693,3,134,141,CG
81,195,461,74,162,693,3,134,142,PZ
101,175,511,73,142,693,3,134,143,PZ
105,136,558,76,137,1276,3,134,144,PZ
121,136,558,76,137,1276,3,134,145,PZ
110,175,640,102,160,1087,3,134,146,PZ
83,205,660,120,181,1087,3,134,147,PZ
81,205,660,120,181,1087,3,134,148,PZ
79,312,574,126,220,396,3,134,149,PZ
92,410,836,185,221,600,3,135,110,PZ
82,449,926,211,229,600,3,135,111,PZ
78,449,926,211,229,600,3,135,112,PZ
95,439,902,209,231,881,3,135,113,PZ
147,400,718,171,238,881,3,135,114,PZ
138,400,718,171,238,806,3,135,115,PZ
80,380,664,159,239,806,3,135,116,PZ
73,351,675,159,235,806,3,135,117,PZ
78,351,675,159,235,808,3,135,118,PZ
82,380,699,162,232,808,3,135,119,PZ
95,380,699,162,232,1148,3,135,120,CG
94,302,543,123,227,1148,3,135,121,CG
92,302,543,123,227,1148,3,135,122,CG
108,263,488,109,223,940,3,135,123,CG
112,205,398,95,239,940,3,135,124,CG
123,205,398,95,239,600,3,135,125,CG
133,156,347,90,261,600,3,135,126,CG
132,166,281,86,309,600,3,135,127,CG
139,234,273,85,312,896,3,135,128,CG
118,234,273,85,312,896,3,135,129,CG
117,224,273,81,294,896,3,135,130,CG
152,205,257,75,290,940,3,135,131,CG
113,205,257,75,290,940,3,135,132,CG
67,166,203,57,283,830,3,135,133,CG
83,156,226,54,242,830,3,135,134,CG
94,156,226,54,242,830,3,135,135,CG
77,126,304,51,168,843,3,135,136,CG
71,146,332,52,157,843,3,135,137,CG
68,146,332,52,157,1059,3,135,138,CG
68,175,421,66,157,1059,3,135,139,CG
81,195,507,78,154,1059,3,135,140,CG
72,195,507,78,154,932,3,135,141,CG
77,195,507,78,154,932,3,135,142,PZ
95,195,609,84,139,932,3,135,143,PZ
99,205,652,87,134,1337,3,135,144,PZ
104,205,652,87,134,1337,3,135,145,PZ
102,175,636,98,155,1421,3,135,146,PZ
101,185,648,112,172,1421,3,135,147,PZ
105,185,648,112,172,1421,3,135,148,PZ
102,205,562,122,216,861,3,135,149,PZ
117,283,511,120,235,861,3,135,150,PZ
79,410,836,185,221,600,3,136,110,PZ
87,449,926,211,229,600,3,136,111,PZ
100,449,926,211,229,600,3,136,112,PZ
104,439,902,209,231,881,3,136,113,PZ
119,400,718,171,238,881,3,136,114,PZ
107,400,718,171,238,806,3,136,115,PZ
75,380,664,159,239,806,3,136,116,PZ
77,351,675,159,235,806,3,136,117,PZ
82,351,675,159,235,808,3,136,118,PZ
86,380,699,162,232,808,3,136,119,PZ
93,380,699,162,232,1148,3,136,120,CG
83,302,543,123,227,1148,3,136,121,CG
92,302,543,123,227,1148,3,136,122,CG
118,263,488,109,223,940,3,136,123,CG
110,205,398,95,239,940,3,136,124,CG
101,205,398,95,239,600,3,136,125,CG
102,156,347,90,261,600,3,136,126,CG
115,166,281,86,309,600,3,136,127,CG
149,234,273,85,312,896,3,136,128,CG
114,234,273,85,312,896,3,136,129,CG
98,224,273,81,294,896,3,136,130,CG
136,205,257,75,290,940,3,136,131,CG
96,205,257,75,290,940,3,136,132,CG
58,166,203,57,283,830,3,136,133,CG
83,156,226,54,242,830,3,136,134,CG
91,156,226,54,242,830,3,136,135,CG
78,126,304,51,168,843,3,136,136,CG
78,146,332,52,157,843,3,136,137,CG
73,146,332,52,157,1059,3,136,138,CG
81,175,421,66,157,1059,3,136,139,CG
82,195,507,78,154,1059,3,136,140,CG
73,195,507,78,154,932,3,136,141,CG
76,195,507,78,154,932,3,136,142,PZ
89,195,609,84,139,932,3,136,143,PZ
103,205,652,87,134,1337,3,136,144,PZ
100,205,652,87,134,1337,3,136,145,PZ
90,175,636,98,155,1421,3,136,146,PZ
103,185,648,112,172,1421,3,136,147,PZ
105,185,648,112,172,1421,3,136,148,PZ
109,205,562,122,216,861,3,136,149,PZ
155,283,511,120,235,861,3,136,150,PZ
149,283,511,120,235,526,3,136,151,PZ
80,293,812,174,214,677,3,137,109,PZ
72,302,820,183,223,600,3,137,110,PZ
81,420,808,184,229,600,3,137,111,PZ
95,420,808,184,229,600,3,137,112,PZ
98,420,793,187,236,881,3,137,113,PZ
98,420,664,175,263,881,3,137,114,PZ
93,420,664,175,263,806,3,137,115,PZ
76,410,672,176,262,806,3,137,116,PZ
71,253,730,172,236,806,3,137,117,PZ
79,253,730,172,236,808,3,137,118,PZ
88,380,738,169,229,808,3,137,119,PZ
95,380,738,169,229,1148,3,137,120,CG
89,322,609,139,228,1148,3,137,121,CG
98,322,609,139,228,1148,3,137,122,CG
125,302,461,118,255,940,3,137,123,CG
114,146,316,91,289,940,3,137,124,CG
100,146,316,91,289,600,3,137,125,CG
122,146,339,89,263,600,3,137,126,CG
158,195,246,71,288,600,3,137,127,CG
143,185,207,67,324,896,3,137,128,CG
103,185,207,67,324,896,3,137,129,CG
118,185,203,67,332,896,3,137,130,CG
156,185,203,64,320,940,3,137,131,CG
115,185,203,64,320,940,3,137,132,CG
81,117,171,59,344,830,3,137,133,CG
83,166,175,58,332,830,3,137,134,CG
83,166,175,58,332,830,3,137,135,CG
80,166,257,61,236,843,3,137,136,CG
73,117,336,64,192,843,3,137,137,CG
74,117,336,64,192,1059,3,137,138,CG
86,175,464,72,156,1059,3,137,139,CG
77,195,539,81,149,1059,3,137,140,CG
77,195,539,81,149,932,3,137,141,PZ
79,195,539,81,149,932,3,137,142,PZ
74,185,660,98,148,932,3,137,143,PZ
84,195,703,106,151,1337,3,137,144,PZ
96,195,703,106,151,1337,3,137,145,PZ
90,244,566,99,175,1421,3,137,146,PZ
88,175,492,92,189,1421,3,137,147,PZ
101,175,492,92,189,1421,3,137,148,PZ
117,156,410,84,207,861,3,137,149,PZ
117,166,414,89,216,861,3,137,150,PZ
109,166,414,89,216,526,3,137,151,PZ
80,293,757,169,224,731,3,138,109,PZ
79,293,765,174,228,760,3,138,110,PZ
78,293,722,169,234,760,3,138,111,PZ
77,293,722,169,234,760,3,138,112,PZ
86,283,683,162,237,904,3,138,113,PZ
89,380,597,153,256,904,3,138,114,PZ
93,380,597,153,256,1049,3,138,115,PZ
89,390,605,161,265,1049,3,138,116,PZ
73,400,664,171,258,1049,3,138,117,PZ
87,400,664,171,258,839,3,138,118,PZ
95,390,683,169,247,839,3,138,119,PZ
87,390,683,169,247,947,3,138,120,CG
89,332,543,131,242,947,3,138,121,CG
94,332,543,131,242,947,3,138,122,CG
118,283,480,119,246,921,3,138,123,CG
122,156,269,87,324,921,3,138,124,CG
112,156,269,87,324,871,3,138,125,CG
153,126,285,87,309,871,3,138,126,CG
157,117,218,72,330,871,3,138,127,CG
128,185,195,67,342,882,3,138,128,CG
119,185,195,67,342,882,3,138,129,CG
91,185,210,67,318,882,3,138,130,CG
76,175,207,65,314,937,3,138,131,CG
81,175,207,65,314,937,3,138,132,CG
79,166,179,59,332,835,3,138,133,CG
74,166,144,57,395,835,3,138,134,CG
74,166,144,57,395,835,3,138,135,CG
79,185,203,63,311,665,3,138,136,CG
87,195,277,69,249,665,3,138,137,CG
78,195,277,69,249,906,3,138,138,CG
74,185,441,78,176,906,3,138,139,CG
76,195,531,83,156,906,3,138,140,CG
78,195,531,83,156,903,3,138,141,PZ
79,195,531,83,156,903,3,138,142,PZ
73,234,683,102,150,903,3,138,143,PZ
74,253,703,110,157,1388,3,138,144,PZ
83,253,703,110,157,1388,3,138,145,PZ
89,253,543,103,190,1368,3,138,146,PZ
82,244,464,96,209,1368,3,138,147,PZ
81,244,464,96,209,1368,3,138,148,PZ
91,234,402,88,222,1096,3,138,149,PZ
96,175,414,91,221,1096,3,138,150,PZ
111,175,414,91,221,776,3,138,151,PZ
134,283,480,111,230,776,3,138,152,PZ
76,293,757,169,224,731,3,139,108,PZ
76,293,757,169,224,731,3,139,109,PZ
81,293,765,174,228,760,3,139,110,PZ
85,293,722,169,234,760,3,139,111,PZ
83,293,722,169,234,760,3,139,112,PZ
96,283,683,162,237,904,3,139,113,PZ
103,380,597,153,256,904,3,139,114,PZ
108,380,597,153,256,1049,3,139,115,PZ
100,390,605,161,265,1049,3,139,116,PZ
73,400,664,171,258,1049,3,139,117,PZ
94,400,664,171,258,839,3,139,118,PZ
107,390,683,169,247,839,3,139,119,PZ
84,390,683,169,247,947,3,139,120,PZ
92,332,543,131,242,947,3,139,121,CG
94,332,543,131,242,947,3,139,122,CG
99,283,480,119,246,921,3,139,123,CG
129,156,269,87,324,921,3,139,124,CG
146,156,269,87,324,871,3,139,125,CG
150,126,285,87,309,871,3,139,126,CG
113,117,218,72,330,871,3,139,127,CG
110,185,195,67,342,882,3,139,128,CG
121,185,195,67,342,882,3,139,129,CG
85,185,210,67,318,882,3,139,130,CG
75,175,207,65,314,937,3,139,131,CG
91,175,207,65,314,937,3,139,132,CG
90,166,179,59,332,835,3,139,133,CG
91,166,144,57,395,835,3,139,134,CG
76,166,144,57,395,835,3,139,135,CG
80,185,203,63,311,665,3,139,136,CG
109,195,277,69,249,665,3,139,137,CG
87,195,277,69,249,906,3,139,138,CG
75,185,441,78,176,906,3,139,139,CG
87,195,531,83,156,906,3,139,140,PZ
76,195,531,83,156,903,3,139,141,PZ
76,195,531,83,156,903,3,139,142,PZ
86,234,683,102,150,903,3,139,143,PZ
89,253,703,110,157,1388,3,139,144,PZ
96,253,703,110,157,1388,3,139,145,PZ
111,253,543,103,190,1368,3,139,146,PZ
103,244,464,96,209,1368,3,139,147,PZ
90,244,464,96,209,1368,3,139,148,PZ
102,234,402,88,222,1096,3,139,149,PZ
126,175,414,91,221,1096,3,139,150,PZ
134,175,414,91,221,776,3,139,151,PZ
125,283,480,111,230,776,3,139,152,PZ
121,293,484,115,238,776,3,139,153,PZ
85,341,578,137,238,731,3,140,108,PZ
73,341,578,137,238,731,3,140,109,PZ
85,351,621,150,241,760,3,140,110,PZ
94,351,636,152,239,760,3,140,111,PZ
85,351,636,152,239,760,3,140,112,PZ
85,253,613,146,239,904,3,140,113,PZ
92,224,511,124,242,904,3,140,114,PZ
106,224,511,124,242,1049,3,140,115,PZ
100,214,476,118,248,1049,3,140,116,PZ
84,244,523,139,267,1049,3,140,117,PZ
116,244,523,139,267,839,3,140,118,PZ
121,380,550,155,283,839,3,140,119,PZ
90,380,550,155,283,947,3,140,120,PZ
95,253,445,136,306,947,3,140,121,PZ
104,253,445,136,306,947,3,140,122,CG
109,205,355,111,313,921,3,140,123,CG
118,224,250,82,329,921,3,140,124,CG
118,224,250,82,329,871,3,140,125,CG
130,205,230,77,335,871,3,140,126,CG
109,126,222,76,339,871,3,140,127,CG
85,136,250,81,320,882,3,140,128,CG
91,136,250,81,320,882,3,140,129,CG
91,234,312,89,290,882,3,140,130,CG
87,234,304,87,288,937,3,140,131,CG
97,234,304,87,288,937,3,140,132,CG
100,126,62,52,823,835,3,140,133,CG
