T2,AUGC,KEP,KTRANS,VE,ADC,z,x,y,zone
118,244,132,79,594,1543,4,126,112,PZ
93,283,179,93,511,1543,4,126,113,PZ
118,322,191,102,538,1226,4,126,114,PZ
99,322,191,102,538,1226,4,126,115,PZ
100,341,207,112,533,1226,4,126,116,PZ
95,341,187,113,595,1187,4,126,117,PZ
67,341,187,113,595,1187,4,126,118,CG
61,341,195,113,579,956,4,126,119,CG
49,341,253,122,478,956,4,126,120,CG
47,341,253,122,478,956,4,126,121,CG
73,371,304,135,441,764,4,126,122,CG
91,459,421,177,422,764,4,126,123,CG
110,459,421,177,422,764,4,126,124,CG
189,498,437,193,440,879,4,126,125,CG
156,488,355,182,511,879,4,126,126,CG
66,488,375,182,487,880,4,126,127,CG
81,488,375,182,487,880,4,126,128,CG
167,429,425,178,420,880,4,126,129,CG
137,439,437,173,398,1075,4,126,130,CG
125,439,437,173,398,1075,4,126,131,CG
99,410,421,160,377,1010,4,126,132,CG
82,410,421,160,377,1010,4,126,133,CG
103,390,363,144,395,1010,4,126,134,CG
113,390,363,144,395,1153,4,126,135,CG
136,400,332,149,446,1153,4,126,136,CG
115,459,386,175,455,1475,4,126,137,CG
117,459,386,175,455,1475,4,126,138,PZ
219,615,441,232,524,1475,4,126,139,PZ
150,644,421,238,563,1484,4,126,140,PZ
105,644,421,238,563,1484,4,126,141,PZ
96,595,312,201,643,1484,4,126,142,PZ
76,566,289,189,651,1155,4,126,143,PZ
148,322,160,96,590,1125,4,127,111,PZ
142,322,160,96,590,1543,4,127,112,PZ
108,361,195,107,543,1543,4,127,113,PZ
107,332,175,104,590,1226,4,127,114,PZ
100,332,175,104,590,1226,4,127,115,PZ
105,361,199,116,576,1226,4,127,116,PZ
116,410,230,141,613,1187,4,127,117,PZ
94,410,230,141,613,1187,4,127,118,PZ
68,410,214,138,637,956,4,127,119,CG
51,341,199,120,601,956,4,127,120,CG
49,341,199,120,601,956,4,127,121,CG
64,341,246,125,507,764,4,127,122,CG
83,420,406,162,397,764,4,127,123,CG
103,420,406,162,397,764,4,127,124,CG
180,449,429,171,398,879,4,127,125,CG
167,400,359,153,427,879,4,127,126,CG
83,410,363,155,425,880,4,127,127,CG
115,410,363,155,425,880,4,127,128,CG
139,429,410,163,396,880,4,127,129,CG
105,420,414,164,394,1075,4,127,130,CG
84,420,414,164,394,1075,4,127,131,CG
70,420,410,161,390,1010,4,127,132,CG
82,420,410,161,390,1010,4,127,133,CG
98,410,336,148,439,1010,4,127,134,CG
109,410,336,148,439,1153,4,127,135,CG
141,420,277,148,535,1153,4,127,136,CG
154,459,300,163,539,1475,4,127,137,PZ
186,459,300,163,539,1475,4,127,138,PZ
232,595,390,218,559,1475,4,127,139,PZ
157,664,410,245,598,1484,4,127,140,PZ
123,664,410,245,598,1484,4,127,141,PZ
106,673,378,258,678,1484,4,127,142,PZ
80,693,363,240,660,1155,4,127,143,PZ
92,693,363,240,660,1155,4,127,144,PZ
142,322,160,96,590,1253,4,128,111,PZ
138,322,160,96,590,1681,4,128,112,PZ
104,361,195,107,543,1681,4,128,113,PZ
97,332,175,104,590,1214,4,128,114,PZ
95,332,175,104,590,1214,4,128,115,PZ
92,361,199,116,576,1214,4,128,116,PZ
96,410,230,141,613,1188,4,128,117,PZ
106,410,230,141,613,1188,4,128,118,PZ
89,410,214,138,637,1266,4,128,119,PZ
67,341,199,120,601,1266,4,128,120,PZ
54,341,199,120,601,1266,4,128,121,CG
51,341,246,125,507,930,4,128,122,CG
60,420,406,162,397,930,4,128,123,CG
69,420,406,162,397,930,4,128,124,CG
93,449,429,171,398,864,4,128,125,CG
81,400,359,153,427,864,4,128,126,CG
51,410,363,155,425,877,4,128,127,CG
76,410,363,155,425,877,4,128,128,CG
81,429,410,163,396,877,4,128,129,CG
66,420,414,164,394,1159,4,128,130,CG
78,420,414,164,394,1159,4,128,131,CG
93,420,410,161,390,1317,4,128,132,CG
99,420,410,161,390,1317,4,128,133,CG
105,410,336,148,439,1317,4,128,134,CG
126,410,336,148,439,1252,4,128,135,PZ
141,420,277,148,535,1252,4,128,136,PZ
180,459,300,163,539,1361,4,128,137,PZ
201,459,300,163,539,1361,4,128,138,PZ
165,595,390,218,559,1361,4,128,139,PZ
152,664,410,245,598,1343,4,128,140,PZ
127,664,410,245,598,1343,4,128,141,PZ
104,673,378,258,678,1343,4,128,142,PZ
98,693,363,240,660,1137,4,128,143,PZ
97,693,363,240,660,1137,4,128,144,PZ
87,595,398,209,524,1178,4,128,145,PZ
163,507,355,179,504,1253,4,129,111,PZ
138,507,355,179,504,1681,4,129,112,PZ
99,527,367,186,506,1681,4,129,113,PZ
92,498,238,158,662,1214,4,129,114,PZ
86,498,238,158,662,1214,4,129,115,PZ
94,488,191,150,781,1214,4,129,116,PZ
97,488,195,154,786,1188,4,129,117,PZ
103,488,195,154,786,1188,4,129,118,PZ
115,488,222,160,709,1266,4,129,119,PZ
93,429,218,146,660,1266,4,129,120,PZ
69,429,218,146,660,1266,4,129,121,PZ
61,380,191,127,666,930,4,129,122,CG
62,341,230,121,524,930,4,129,123,CG
57,341,230,121,524,930,4,129,124,CG
61,341,289,128,446,864,4,129,125,CG
53,283,246,108,436,864,4,129,126,CG
37,293,238,103,431,877,4,129,127,CG
46,293,238,103,431,877,4,129,128,CG
65,380,359,136,381,877,4,129,129,CG
96,400,418,160,383,1159,4,129,130,CG
139,400,418,160,383,1159,4,129,131,CG
136,439,414,172,418,1317,4,129,132,CG
109,439,414,172,418,1317,4,129,133,CG
105,429,339,160,471,1317,4,129,134,PZ
105,429,339,160,471,1252,4,129,135,PZ
97,439,195,148,753,1252,4,129,136,PZ
121,488,187,158,836,1361,4,129,137,PZ
126,488,187,158,836,1361,4,129,138,PZ
103,644,269,209,771,1361,4,129,139,PZ
119,703,347,266,759,1343,4,129,140,PZ
111,703,347,266,759,1343,4,129,141,PZ
92,908,429,357,828,1343,4,129,142,PZ
101,908,492,372,754,1137,4,129,143,PZ
105,908,492,372,754,1137,4,129,144,PZ
87,771,562,320,567,1178,4,129,145,PZ
84,547,464,210,452,1037,4,130,110,PZ
129,547,464,210,452,1037,4,130,111,PZ
142,547,464,210,452,1481,4,130,112,PZ
90,586,480,226,468,1481,4,130,113,PZ
81,673,367,237,641,1362,4,130,114,PZ
90,673,367,237,641,1362,4,130,115,PZ
99,713,296,235,787,1362,4,130,116,PZ
95,644,222,206,916,1267,4,130,117,PZ
91,644,222,206,916,1267,4,130,118,PZ
103,595,226,189,837,1294,4,130,119,PZ
98,527,238,171,714,1294,4,130,120,PZ
92,527,238,171,714,1294,4,130,121,PZ
89,468,214,153,708,1039,4,130,122,PZ
78,361,144,119,822,1039,4,130,123,PZ
60,361,144,119,822,1039,4,130,124,PZ
52,322,128,108,842,1122,4,130,125,CG
53,283,93,87,935,1122,4,130,126,CG
56,253,85,82,962,1151,4,130,127,CG
58,253,85,82,962,1151,4,130,128,CG
67,312,144,98,668,1151,4,130,129,CG
96,332,199,116,585,1131,4,130,130,CG
118,332,199,116,585,1131,4,130,131,PZ
121,410,281,146,516,1338,4,130,132,PZ
111,410,281,146,516,1338,4,130,133,PZ
98,410,261,148,565,1338,4,130,134,PZ
94,410,261,148,565,1439,4,130,135,PZ
97,478,191,159,821,1439,4,130,136,PZ
115,537,195,174,893,1232,4,130,137,PZ
115,537,195,174,893,1232,4,130,138,PZ
106,693,281,224,796,1232,4,130,139,PZ
117,722,332,260,780,1287,4,130,140,PZ
136,722,332,260,780,1287,4,130,141,PZ
120,869,394,331,834,1287,4,130,142,PZ
94,996,488,378,773,1391,4,130,143,PZ
110,996,488,378,773,1391,4,130,144,PZ
125,849,535,349,653,1197,4,130,145,PZ
88,752,539,304,565,1197,4,130,146,PZ
82,547,464,210,452,1037,4,131,110,PZ
105,547,464,210,452,1037,4,131,111,PZ
129,547,464,210,452,1481,4,131,112,PZ
93,586,480,226,468,1481,4,131,113,PZ
91,673,367,237,641,1362,4,131,114,PZ
103,673,367,237,641,1362,4,131,115,PZ
95,713,296,235,787,1362,4,131,116,PZ
106,644,222,206,916,1267,4,131,117,PZ
107,644,222,206,916,1267,4,131,118,PZ
95,595,226,189,837,1294,4,131,119,PZ
103,527,238,171,714,1294,4,131,120,PZ
89,527,238,171,714,1294,4,131,121,PZ
72,468,214,153,708,1039,4,131,122,PZ
89,361,144,119,822,1039,4,131,123,PZ
102,361,144,119,822,1039,4,131,124,PZ
90,322,128,108,842,1122,4,131,125,PZ
74,283,93,87,935,1122,4,131,126,PZ
67,253,85,82,962,1151,4,131,127,PZ
65,253,85,82,962,1151,4,131,128,PZ
65,312,144,98,668,1151,4,131,129,PZ
63,332,199,116,585,1131,4,131,130,PZ
64,332,199,116,585,1131,4,131,131,PZ
93,410,281,146,516,1338,4,131,132,PZ
130,410,281,146,516,1338,4,131,133,PZ
123,410,261,148,565,1338,4,131,134,PZ
108,410,261,148,565,1439,4,131,135,PZ
104,478,191,159,821,1439,4,131,136,PZ
107,537,195,174,893,1232,4,131,137,PZ
108,537,195,174,893,1232,4,131,138,PZ
112,693,281,224,796,1232,4,131,139,PZ
123,722,332,260,780,1287,4,131,140,PZ
187,722,332,260,780,1287,4,131,141,PZ
199,869,394,331,834,1287,4,131,142,PZ
122,996,488,378,773,1391,4,131,143,PZ
108,996,488,378,773,1391,4,131,144,PZ
130,849,535,349,653,1197,4,131,145,PZ
116,752,539,304,565,1197,4,131,146,PZ
95,693,316,231,728,1037,4,132,110,PZ
107,693,316,231,728,1037,4,132,111,PZ
115,693,316,231,728,1481,4,132,112,PZ
87,732,414,272,654,1481,4,132,113,PZ
88,947,484,357,735,1362,4,132,114,PZ
100,947,484,357,735,1362,4,132,115,PZ
89,1084,504,414,820,1362,4,132,116,PZ
107,1074,480,404,841,1267,4,132,117,PZ
105,1074,480,404,841,1267,4,132,118,PZ
80,888,457,332,724,1294,4,132,119,PZ
80,615,359,229,637,1294,4,132,120,PZ
68,615,359,229,637,1294,4,132,121,PZ
61,566,328,204,621,1039,4,132,122,PZ
78,498,312,183,584,1039,4,132,123,PZ
88,498,312,183,584,1039,4,132,124,PZ
88,507,289,169,589,1122,4,132,125,PZ
84,420,277,141,505,1122,4,132,126,PZ
80,390,273,131,479,1151,4,132,127,PZ
85,390,273,131,479,1151,4,132,128,PZ
89,390,250,128,514,1151,4,132,129,PZ
82,420,257,138,534,1131,4,132,130,PZ
86,420,257,138,534,1131,4,132,131,PZ
100,478,277,157,563,1338,4,132,132,PZ
110,478,277,157,563,1338,4,132,133,PZ
123,527,312,175,560,1338,4,132,134,PZ
115,527,312,175,560,1439,4,132,135,PZ
110,703,394,248,625,1439,4,132,136,PZ
121,830,453,310,680,1232,4,132,137,PZ
114,830,453,310,680,1232,4,132,138,PZ
103,976,523,393,749,1232,4,132,139,PZ
107,927,523,375,714,1287,4,132,140,PZ
159,927,523,375,714,1287,4,132,141,PZ
223,800,476,324,680,1287,4,132,142,PZ
192,791,449,315,698,1391,4,132,143,PZ
146,791,449,315,698,1391,4,132,144,PZ
114,771,461,307,664,1197,4,132,145,PZ
126,732,468,292,621,1197,4,132,146,PZ
122,732,468,292,621,1197,4,132,147,PZ
89,722,394,267,677,1172,4,133,110,PZ
96,722,394,267,677,1172,4,133,111,PZ
126,722,394,267,677,1350,4,133,112,PZ
100,771,453,293,646,1350,4,133,113,PZ
88,908,550,360,652,1445,4,133,114,PZ
104,908,550,360,652,1445,4,133,115,PZ
105,986,570,392,683,1445,4,133,116,PZ
103,1035,593,415,695,1406,4,133,117,PZ
107,1035,593,415,695,1406,4,133,118,PZ
99,957,586,383,651,1375,4,133,119,PZ
86,693,500,284,565,1375,4,133,120,PZ
75,693,500,284,565,1375,4,133,121,PZ
71,459,242,180,748,1186,4,133,122,PZ
68,586,371,216,585,1186,4,133,123,PZ
67,586,371,216,585,1186,4,133,124,PZ
73,586,382,222,580,1164,4,133,125,PZ
78,537,402,207,511,1164,4,133,126,PZ
86,507,410,196,476,1242,4,133,127,PZ
105,507,410,196,476,1242,4,133,128,PZ
129,547,425,193,455,1242,4,133,129,PZ
120,566,418,199,473,1292,4,133,130,PZ
99,566,418,199,473,1292,4,133,131,PZ
91,576,394,203,512,1267,4,133,132,PZ
104,576,394,203,512,1267,4,133,133,PZ
122,615,418,219,522,1267,4,133,134,PZ
108,615,418,219,522,1318,4,133,135,PZ
105,840,535,319,593,1318,4,133,136,PZ
123,918,593,391,656,1243,4,133,137,PZ
114,918,593,391,656,1243,4,133,138,PZ
104,1094,636,473,741,1243,4,133,139,PZ
103,1025,578,426,733,1242,4,133,140,PZ
115,1025,578,426,733,1242,4,133,141,PZ
152,810,437,314,719,1242,4,133,142,PZ
165,742,402,287,711,1417,4,133,143,PZ
142,742,402,287,711,1417,4,133,144,PZ
112,713,390,273,698,1359,4,133,145,PZ
113,664,398,254,639,1359,4,133,146,PZ
122,664,398,254,639,1359,4,133,147,PZ
79,722,394,267,677,1172,4,134,110,PZ
90,722,394,267,677,1172,4,134,111,PZ
133,722,394,267,677,1350,4,134,112,PZ
120,771,453,293,646,1350,4,134,113,PZ
96,908,550,360,652,1445,4,134,114,PZ
106,908,550,360,652,1445,4,134,115,PZ
114,986,570,392,683,1445,4,134,116,PZ
107,1035,593,415,695,1406,4,134,117,PZ
112,1035,593,415,695,1406,4,134,118,PZ
116,957,586,383,651,1375,4,134,119,PZ
106,693,500,284,565,1375,4,134,120,PZ
101,693,500,284,565,1375,4,134,121,PZ
91,459,242,180,748,1186,4,134,122,PZ
73,586,371,216,585,1186,4,134,123,PZ
72,586,371,216,585,1186,4,134,124,PZ
77,586,382,222,580,1164,4,134,125,PZ
77,537,402,207,511,1164,4,134,126,PZ
91,507,410,196,476,1242,4,134,127,PZ
111,507,410,196,476,1242,4,134,128,PZ
134,547,425,193,455,1242,4,134,129,PZ
146,566,418,199,473,1292,4,134,130,PZ
108,566,418,199,473,1292,4,134,131,PZ
